STUDYID	EXPID	CPD_ID	BATCH_ID	EXT_CPD_ID	EXT_BATCH_ID	SITE	PROVENANCE	EXPERIMENT_DATE	BIOMATERIAL	SPECIES_NAME	BACTERIAL_STRAIN_NAME	BACTERIAL_STRAIN_SITE_REF	EXPERIMENT_TYPE	PROTOCOL_NAME	No of replicates	RESULT_TYPE	STATISTICAL_METHOD	RESULT_OPERATOR	RESULT_VALUE	RESULT_UNIT	#NA (not applicable).2	MEDIUM	CONTROL_GROUP	RESULT_STATUS	COMMENTS	BIOMATERIAL_annotation	BACTERIAL_STRAIN_NAME_annotation	EXPERIMENT_TYPE_annotation	MEDIUM_annotation	RESULT_UNIT_annotation	SPECIES_NAME_annotation	STATISTICAL_METHOD_annotation
502_NBT_MacGowan	ELN-NBT-21208	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 82653		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	4	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82653KLEPN', 'name': 'KLEPN 82653', 'sample': 'Blood', 'category': 'R Quinolone'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21209	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 81430		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81430KLEPN', 'name': 'KLEPN 81430', 'sample': 'Blood', 'category': 'R Quinolone'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21210	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 77085		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}		{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21211	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 75801		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	8	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:75801KLEPN', 'name': 'KLEPN 75801', 'sample': 'Fluid', 'category': 'R Quinolone'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21212	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 72204		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	0.5	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:72204KLEPN', 'name': 'KLEPN 72204', 'sample': 'Fluid', 'category': 'R Quinolone'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21213	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 88645		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.5	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:88645KLEPN', 'name': 'KLEPN 88645', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21214	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 88128		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:88128KLEPN', 'name': 'KLEPN 88128', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21215	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 85614		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:85614KLEPN', 'name': 'KLEPN 85614', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21216	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 85347		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:85347KLEPN', 'name': 'KLEPN 85347', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21217	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 84012		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	64	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:84012KLEPN', 'name': 'KLEPN 84012', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21218	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 82983		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	64	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82983KLEPN', 'name': 'KLEPN 82983', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21219	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 82817		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	2	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82817KLEPN', 'name': 'KLEPN 82817', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21220	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 80241		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	64	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80241KLEPN', 'name': 'KLEPN 80241', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21221	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 80169		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	4	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80169KLEPN', 'name': 'KLEPN 80169', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21222	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 79668		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	64	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:79668KLEPN', 'name': 'KLEPN 79668', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21223	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 78620		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:78620KLEPN', 'name': 'KLEPN 78620', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21224	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 78238		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.5	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:78238KLEPN', 'name': 'KLEPN 78238', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21225	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 77178		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	4	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:77178KLEPN', 'name': 'KLEPN 77178', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21226	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 75774		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	2	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:75774KLEPN', 'name': 'KLEPN 75774', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21227	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 74010		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	4	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:74010KLEPN', 'name': 'KLEPN 74010', 'sample': 'Blood', 'category': 'ESBL'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21228	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 85140		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	64	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:85140KLEPN', 'name': 'KLEPN 85140', 'sample': 'Wound', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21229	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 84253		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:84253KLEPN', 'name': 'KLEPN 84253', 'sample': 'Blood', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21230	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 76024		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	2	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:76024KLEPN', 'name': 'KLEPN 76024', 'sample': 'Blood', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21231	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 76029		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:76029KLEPN', 'name': 'KLEPN 76029', 'sample': 'Blood', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21232	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 42422		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	32	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:42422KLEPN', 'name': 'KLEPN 42422', 'sample': 'Blood', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21233	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 46311		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:46311KLEPN', 'name': 'KLEPN 46311', 'sample': 'Blood', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-21234	Amikacin disulfate	AA173560000026523			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		KLEPN 47871		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	16	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:47871KLEPN', 'name': 'KLEPN 47871', 'sample': 'Blood', 'category': 'CARBR'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
